"Name","VIP_scores"
"Burseran",0.997245375500597
"23-O-beta-D-Glucopyranosyl-25-methyldolichosterone",0.99553919331257
"2(3H)-Furanone",0.989988116499112
"1-Cyano-2-hydroxy-3-butene",0.989886360118733
"N,6-O-Disulfo-D-glucosamine",0.986990080961094
"Glutamic Acid",0.986969436206799
"Pelargonidin 3-O-(6-caffeoyl-beta-D-glucoside)",0.986413794564509
"Tiliroside",0.986413794564509
"Heptadecanoyl carnitine",0.986093241228515
"1-Stearoylglycerophosphoserine",0.986008630224856
"Protein-trisulfide",0.985964476276238
"Cyclopropyl fentanyl",0.985246049928402
"Glucoselysine",0.984522096356691
"beta-D-Glucopyranuronic acid, 1-[(alphaS)-alpha-methyl-4-(2-methylpropyl)benzeneacetate]",0.983292810470625
"Acetylcarnitine (C2)",0.980496425203118
"NAc-DNP-Cys",0.980231184865819
"Phenyl Vinyl Sulfide",0.980166973198003
"(4R)-4-[(1R,4E,8Z,10S,13R,15R)-15-hydroxy-5,10-dimethyl-3-oxo-2,14-dioxabicyclo[11.3.1]heptadeca-4,8-dien-15-yl]-1,3-thiazolidin-2-one",0.978851782386836
"HBOA glucuronide",0.977621135666859
"1-Stearoyl-2-linoleoyl-sn-glycero-3-phosphoethanolamine",0.976859048896555
"Glucolepidiin",0.976505847083194
"S-(3-Methylbutanoyl)-dihydrolipoamide-E",0.975975189740844
"(2S,5S)-5-Carboxymethylproline",0.975823296729277
"4-Aminocatechol",0.975456415468606
"1-Docosahexaenoyl-2-Stearyl-3-docosahexaenoyl-glycerol",0.974931860310927
"1-Aminocyclopropane-1-carboxylic acid",0.974449822406909
"4-Ethylphenol",0.973154134419368
"(-)-Carnegine",0.972682098793648
"Asn-Arg",0.971733182741116
"Zaluzanin C",0.971343307681683
"2-(Methylthio)ethyl glucosinolate",0.970399947544151
"(10E,12Z)-Hexadeca-10,12-dienal",0.969393687075248
"(5E)-7-{4,6-Dihydroxy-2-[(1E,5E)-3-hydroxyocta-1,5-dien-1-yl]oxan-3-yl}hept-5-enoylcarnitine",0.96925633048385
"Homoarginine",0.966746574194282
"Phosphoglycolate",0.966552393446566
"Baclofen",0.96642160963648
"2,3-Dihydroxy-2'-carboxybiphenyl",0.965602227044079
"Methylenecyclopropylglycine",0.964504669145901
"Amabiline",0.963141564805403
"3-Bromotyrosine",0.962022213220959
"Nigakilactone F",0.961436571090307
"(R)-3-Hydroxyhexanoyl-[acp]",0.959269566252801
"Triethyl Citrate",0.958184828124365
"PE(16:0/20:3(5Z,8Z,11Z))",0.957661266258919
"1-Methyl-2-n-hexylbenzene",0.957394511201051
"Asparaginyl-Gamma-glutamate",0.956934798121976
"PG(a-17:0/22:6(4Z,7Z,11E,13Z,15E,19Z)-2OH(10S,17))",0.95560321528986
"Tetradeca-2,4,6-trienoylcarnitine",0.955196170290251
"N-benzoyl-4-hydroxyanthranilic acid",0.954408584685122
"Asparagine",0.953724708337461
"2',7-Dihydroxy-4',5'-methylenedioxyisoflavone",0.95339394521605
"D,L-Sulforaphane L-cysteine",0.95339394521605
"N-(p-Coumaroyl)-L-homoserine lactone",0.953127349459228
"Biochanin a 7-sulfate",0.952743621049798
"Glycine, N-L-arginyl-",0.952386473735702
"3-(2-Hydroxyphenyl)catechol",0.951970532117558
"Histidylglycine",0.950829901065519
"Fluperamide",0.950584501991086
"Prosulfocarb",0.950061401557879
"Drotaverine",0.949916999014467
"8-Methylsulfinyloctyl isothiocyanate",0.949474463197631
"2,3,9,10-Tetrahydroxyberbine",0.947114031359799
"Glutarylcarnitine",0.946385155293672
"4-O-alpha-D-Glucopyranosylmoranoline",0.946340928063686
"5-Hydroxylysine",0.944245769470427
"Imidazoleacetic acid",0.94324029396223
"3'-(Hydroxy)phthioceranyl-2'-palmitoyl(stearoyl)-2-O-sulfo-alpha,alpha-trehalose",0.942226884487529
"PC(20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0.941314791219574
"tyrosine O-sulfate",0.941012121627192
"Pyrazosulfuron",0.940751809778024
"2-Methyl-1,3-thiazolidine-2-carboxamide",0.93931392035058
"3'-Keto-carminic acid",0.939304543816737
"PE-NMe2(16:0/16:0)",0.938639570209492
"PS(20:2(11Z,14Z)/18:1(12Z)-2OH(9,10))",0.937416660355111
"Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc",0.935503712606227
"(1R,4Z,6R,7S,17S)-4-ethylidene-7,17-dihydroxy-7-(hydroxymethyl)-6,14-dimethyl-2,9-dioxa-14-azoniatricyclo[9.5.1.014,17]heptadec-11-ene-3,8-dione",0.934717596411369
"Trichotomine",0.934144315133438
"Glutathione amide",0.931810803593581
"alpha,beta-Dihydroxyethyl-ThDP",0.931729205017751
"Propenoylcarnitine (C3:1)",0.929926720251217
"9-(3,4-Dimethoxyphenyl)-2-methoxy-1H-phenalen-1-one",0.927619441428557
"(3Z,6Z,9Z)-dodecatrienol",0.927550226912973
"2,3-Dihydro-2,3-dihydroxy-9-phenyl-1H-phenalen-1-one",0.927350363646335
"N-gamma-Glutamyl-S-allylcysteine",0.927350363646335
"Carboxyphosphamide",0.926703843569943
"25-Acetyl-6,7-didehydrofevicordin F 3-glucoside",0.926624727442941
"2-dehydro-3,6-dideoxy-6-sulfo-D-gluconic acid",0.926275533745748
"Androsterone",0.926195031220395
"PC(20:3(8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0.925844002104284
"{2-Methoxy-4-[(5-oxooxolan-2-yl)methyl]phenyl}oxidanesulfonic acid",0.925843318039738
"Sapintoxin D",0.925705659276446
"Phenylheptatriyne",0.925610899933705
"3-Hydroxyvalerylcarnitine",0.924953246279744
"Hinokitiol glucoside",0.924535358991087
"malonyl-CoA methyl ester",0.920915032203046
"13-(3-methyl-5-pentylfuran-2-yl)tridecanoyl-CoA",0.920599855774691
"PE(P-16:0/18:2(9Z,12Z))",0.920324101116862
"Succinylacetone",0.919727432008432
"(S)-piperidine-2-carboxamide",0.918517596841625
"Meglutol",0.918339354891987
"Dicloralurea",0.918313672317133
"glutathione S-sulfinate",0.918105432734431
"MG(18:3(6Z,9Z,12Z)/0:0/0:0)",0.914327297503034
"8-amino-3,8-dideoxy-D-manno-octulosonate",0.913992986090926
"Cyazofamid",0.913760708598913
"Menazon",0.913573723037506
"Santalylacetat",0.913184625277261
"N-(3-carboxypropanoyl)-N-hydroxycadaverine",0.912182122014026
"S-Acetyldihydrolipoamide",0.911358173224901
"19,20-DiHDPA",0.909813674205735
"Hexyl 3-mercaptobutanoate",0.908961784552008
"PS(18:0/22:5(7Z,10Z,13Z,16Z,19Z))",0.908244440359455
"PE(16:0/15:0)",0.906465896656074
"Lysyl-Gamma-glutamate",0.905972725084603
"Tabtoxin biosynthesis intermediate 1",0.904662230566624
"H-His-Arg-OH",0.904530444747873
"(2S)-6-amino-2-{N-hydroxy[(3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]amino}hexanoic acid",0.904444186569596
"Symmetric Dimethylarginine",0.903664176421699
"9Z,12Z-hexadecadienoylcarnitine",0.901851971440469
"Cer(d18:0/20:4(7E,9E,11Z,13E)-3OH(5S,6R,15S))",0.901632417226636
"11Z,14Z,17Z,20Z,23Z-hexacosapentaenoic acid",0.900234486568058
"Undeca-3,5,7-trienoyl-CoA",0.900134092275831
"(3R,4R)-3,4-Dihydroxycyclohexa-1,5-diene-1-carboxylic acid",0.899960146180874
"gamma-Glutamylthreonine",0.899954712027441
"p-Isopropyl-alpha-methylstyrene",0.899839433598564
"Fosthiazate",0.899816024499486
"N-acetyl-L-2-aminoadipic acid 6-phosphate",0.899816024499486
"N-Linoleoyl Glutamic acid",0.898526010178578
"N-Nervonoyl Serine",0.898287978108587
"N-Nitrosomethylvinylamine",0.897825286027102
"Schizonepetoside E",0.897700835612848
"callytriol C",0.897700835612848
"3-Hydroxychlorpropamide",0.897680553974552
"n-Ribosylhistidine",0.896767286719916
"CDP-DG(PGF2alpha/a-15:0)",0.896026974181525
"Oleoylcholine",0.895749000721823
"Hippuric Acid",0.895696822850567
"Mollicellin E",0.893438322943192
"CMP-2-aminoethylphosphonate",0.892953599556637
"Fenthiaprop",0.89165633690519
"5-N-Acetyl-2-deoxy-2,3-didehydro-neuraminic acid",0.891251300680946
"2,6-Dimethylquinoline",0.891081692807408
"Tsangane L 3-glucoside",0.888321613765285
"2,3-Dihydro-2,3-dihydroxy-4-(4-hydroxyphenyl)-1H-phenalen-1-one",0.888226484497946
"gamma-Glutamyl-S-(1-propenyl)cysteine sulfoxide",0.888226484497946
"(2E,11Z)-5-[5-(Methylthio)-4-penten-2-ynyl]-2-furanacrolein",0.888175578627885
"Furfural",0.887605191290608
"2,4-Diaminophenol",0.887343337997045
"[[3-(2-amino-7-methyl-4-oxo-7,8-dihydro-1H-pteridin-6-yl)-2,3-dihydroxy-butoxy]-hydroxy-phosphoryl] phosphono hydrogen phosphate",0.886880781452271
"Allyl propyl disulfide",0.885898858959369
"Glutamic acid betaine",0.883906184132067
"Aucubigenin",0.883468555757888
"(8Z,11Z,14Z)-N-(2-hydroxyethyl)icosa-8,11,14-trienamide",0.881712938315623
"Arbutin",0.880753801052807
"(all-E)-2,6,10,15,19,23-hexamethyltetracosa-2,4,6,8,10,12,14,16,18,20,22-undecaenedial",0.880659664005949
"Ajugasterone C",0.880261598812973
"PC(16:1(9Z)/P-18:1(11Z))",0.87975763502882
"Cyclic 2,3-bisphosphoglycerate",0.879114773228782
"N-Acetylputrescine",0.879108808140896
"cis-N-methyl-alpha-berbine",0.877472771411461
"(6beta,7alpha,12beta,13beta)-7-Hydroxy-11,16-dioxo-8,14-apianadien-22,6-olide",0.877466432258248
"Dulciol D",0.876433715253207
"SM(d18:0/TXB2)",0.876084095619463
"N-Acetyl-L-Aspartic Acid",0.875525284077202
"PS(18:1(9Z)/16:1(9Z))",0.873972270849946
"2-Amino-3-[(3-methylbut-2-en-1-yl)sulfanyl]propanoic acid",0.872904772257324
"2-(Hydroxymethyl)-6-(propan-2-yloxy)oxane-3,4,5-triol",0.872894837621914
"Bispyribac",0.872888625897441
"Asparagine-betaxanthin",0.871601555345416
"Oleanoside C",0.870693664049869
"PIP(20:1(11Z)/6 keto-PGF1alpha)",0.870693664049869
"beta-Peltatin A methyl ether",0.868537404464474
"PI(18:2(9Z,12Z)/20:3(5Z,8Z,11Z))",0.868474575787744
"Fortimicin FU-10",0.868414958053864
"Tridodecylamine",0.868414693276033
"1,2,3,4,4a,5,6,11,12,12a-Decahydro-8-methoxy-12a-methyl-1-chrysenol",0.868389026048642
"SM(d16:1/PGF1alpha)",0.867329825407927
"Phytonadione epoxide, (E,2S,3R)-",0.865962017235173
"(2S,3S)-2-amino-3-(hydroxymethyl)pentanoic acid",0.865345491430669
"Lycoperoside D",0.865271500538353
"PE(Pgj2/14:1(9Z))",0.865271500538353
"Hexadecanamide",0.865160169306254
"Procyanidin A2",0.863973191014873
"Indospicine",0.863668813588974
"4'-Hydroxy-lumiracoxib",0.862814478390693
"2-(hydroxymethyl)-6-[[7-hydroxy-4,4,9,13,14-pentamethyl-17-(6-methylhept-5-en-2-yl)-3-(3,4,5-trihydroxyoxan-2-yl)oxy-2,3,7,8,10,11,12,15,16,17-decahydro-1H-cyclopenta[a]phenanthren-16-yl]oxy]oxane-3,4,5-triol",0.861786185074014
"PA(20:4(6E,8Z,11Z,13E)-2OH(5S,15S)/18:2(9Z,11Z))",0.861786185074014
"Erinacine B",0.861428325887181
"Actinorhodin",0.860135311286956
"dTDP-3-N,N-dimethylamino-4-oxo-2,3,6-trideoxy-D-glucose",0.859917873103711
"[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] 2-phenyl-N-sulfooxyethanimidothioate",0.85887597031831
"N,N-Dimethyl-L-histidine",0.858720627754829
"Androsterone sulfate",0.858672266509003
"2-Methylthiazolidine",0.858265132772531
"3-Methoxy-4-hydroxyphenylglycol glucuronide",0.858043066971191
"2,4-Hexadecadienoic acid, methyl ester, (E,Z)-",0.857948070900327
"Methylmalonyl-L-carnitine",0.857619507878622
"Decanoylcarnitine (C10)",0.8575992941644
"1-Propenyl propyl sulfide",0.857532967196055
"Validone",0.856816424745697
"Brugine",0.856669863376189
"Bornane-2,6-dione",0.854742566364981
"Nicotine",0.854723955164241
"Deisopropylhydroxyatrazine",0.852975535575359
"4-Phenylbutyl glucosinolate",0.852658868286435
"4-(2-(2-Pyrazinyl)vinyl)phenol",0.852254968578166
"(6Z)-Pentadec-6-enoylcarnitine",0.850792861129171
"(1S,13R,16S,18S)-18-methoxy-15-methyl-5,7,12-trioxa-15-azapentacyclo[11.7.0.01,16.02,10.04,8]icosa-2,4(8),9,19-tetraen-13-ol",0.850776222817137
"Dianhydroaurasperone C",0.850690122435129
"MG(20:5(5Z,8Z,11Z,14Z,17Z)/0:0/0:0)",0.848694511734425
"[3-[1-Formyl-2-(2-furanyl)ethenyl]]-2-(2-furanyl)-5-(2-furanylmethylene)-4,5-dihydro-a-methyl-4-oxo-1H-pyrrole-1-acetic acid, 9CI",0.848617728181589
"N-(1-Deoxy-1-fructosyl)histidine",0.84815160842723
"Quercetin",0.847576409190872
"2,5-Diamino-6-hydroxy-4-(5-phosphoribosylamino)pyrimidine",0.847457296301257
"3,4-Dimethyl-5-propyl-2-furantridecanoic acid",0.846787454741925
"2-Piperidinecarboxylic acid, 6-oxo-",0.846014027043012
"Indoxyl glucuronide",0.845303619355343
"S-Adenosylhomocysteine",0.844995014173986
"2-Arachidonoylglycerol",0.844705931761414
"Tetrahydrocortisol",0.844459804115292
"8H-Purin-8-one, 2-amino-1,6,7,9-tetrahydro-6-thioxo-",0.842985468194685
"[Protein]-(3S)-3-hydroxy-L-histidine",0.842591874962758
"Sulforaphane",0.842074637232184
"PE(P-16:0/20:5(5Z,8Z,11Z,14Z,17Z))",0.841603688186229
"3-Hydroxy Anagrelide",0.840667046698134
"5-(3',4',5'-Trihydroxyphenyl)-gamma-valerolactone-3'-O-sulphate",0.840147827115579
"Tuliposide A",0.839327081534982
"4,5,12,19,20,21,27,30-Octahydroxy-10,14,25,29-tetraoxaoctacyclo[14.14.2.02,11.03,8.013,31.017,26.018,23.028,32]dotriaconta-1(30),2,4,7,11,13(31),16(32),18,20,22,27-undecaene-6,9,15,24-tetrone",0.837367852828719
"1-Myristoyl-sn-glycero-3-phosphocholine",0.836531494054665
"Baranate",0.835879449872901
"Peltatol C",0.835192431273018
"E-10 devinylajoene",0.833412724884487
"(E,E)-7-hydroxy-6-methylhepta-3,5-dienal",0.833261808283607
"Ser-Arg",0.832078609242097
"Ginsenoside Rh8",0.830707177661705
"3-Oxoglycyrrhetinic acid",0.830573963247574
"N,N'-Bis(g-glutamyl)-3,3'-(1,2-propylenedithio)dialanine",0.829968593886655
"(+/-)-6-Acetonyldihydrosanguinarine",0.829329928338674
"Latia luciferin",0.828962361872568
"6-phospho-2-dehydro-D-gluconic acid",0.828614519335486
"1-Methylnicotinamide",0.827506983948772
"1-Stearidonoyl-3-eicosapentaenoyl-sn-glycerol",0.827214631928436
"[(2R)-1-decanoyloxy-3-phosphonooxypropan-2-yl] 19-methylicosanoate",0.827214631928436
"Indole-2-carboxylic acid",0.826799188976641
"Thiazafluron",0.825559120541186
"Fructosamine",0.824079289878631
"3-[(3aS,4R,5R,8aR)-4-hydroxy-5,7-dimethyl-3-methylidene-2-oxo-4,5,8,8a-tetrahydro-3aH-cyclohepta[b]furan-6-yl]propyl acetate",0.823254917470464
"2-O-Galloylgalactaric acid",0.823082361095984
"Acetaminophen Glucuronide",0.822158300791028
"Aspartyl-aspartate",0.821912245690749
"Enoximone",0.821912245690749
"3-Dimethylallyl-4-hydroxybenzaldehyde",0.818065348025591
"L-Dihydroanticapsin",0.817959019366788
"Lacto-N-neo-tetraose",0.817844487218425
"Athidathion",0.817488031239222
"Physovenine",0.817081345329308
"PC(14:1(9Z)/P-18:1(11Z))",0.816827368422493
"12-Deoxyaklanonic acid",0.815012348486638
"Enterodiol sulfate",0.815012348486638
"Lipoamide",0.814661971911543
"PA(20:4(5Z,8Z,11Z,14Z)/20:4(7E,9E,11Z,13E)-3OH(5S,6R,15S))",0.813792852088297
"Veratridine-CAS 71-62-5",0.812871334026454
"5,7-dihydroxy-2-(4-hydroxyphenyl)-6-[1-(4-hydroxyphenyl)ethyl]-8-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]chromen-4-one",0.812646913362533
"alpha,beta-Diethyl-3,3',4,4'-stilbenetetraol",0.812613268211399
"Flumipropyn",0.812593454478211
"PE(18:1(11Z)/20:4(5Z,8Z,11Z,14Z))",0.812184906179432
"PC(P-18:0/20:3(8Z,11Z,14Z))",0.811349070039078
"Proline",0.80985712793609
"7-Methylxanthine",0.809169146032311
"D-xylonic acid",0.809169146032311
"Oleoyl Ethanolamide",0.807032783674934
"(Z)-non-2-enal",0.806821736830872
"4'-Oxonebramine",0.806346250808553
"Octanoylcarnitine (C8)",0.806302586891164
"N-Stearoyl GABA",0.80595532892251
"3-(Phosphoacetylamido)-L-alanine",0.804626008246482
"Ethyl isothiocyanate",0.804009699173892
"1,5,7-Trimethyl-1,2,3,4-tetrahydronaphthalene",0.802722585083249
"Hydrocinnamic acid",0.80231263845041
"PC(16:0/20:3(5Z,8Z,11Z))",0.799903734325002
"DG(a-15:0/0:0/20:4(5Z,8Z,11Z,13E)+=O(15))",0.799816366462022
"Alanine",0.799641524506536
"2-Methacryloyloxyethyl phenyl phosphate",0.796627826779958
"PE(18:0/18:2(9Z,11E)+=O(13))",0.796364597572166
"Tridecanedioylcarnitine",0.79602956593178
"1-eicosanoyl-2-(13Z,16Z-docosadienoyl)-glycero-3-phosphoserine",0.795262252336821
"Kermesic Acid",0.795167447779266
"cyclic IMP",0.795167447779266
"Chlorbromuron",0.794594199712133
"(11Z,14Z)-eicosadienoylcarnitine",0.794155816447192
"Daidzein 4'-O-glucuronide",0.793915190566767
"Fluenetil",0.793685039059574
"TG(15:0/20:0/20:4(5Z,8Z,11Z,14Z))",0.79225733138612
"Ceanothine D",0.791582491113426
"Goshonoside F1",0.791582491113426
"Coriandrone D",0.790903753842716
"6-Hydroxy-5-methyl-4,11-dioxoundecanoic acid",0.789136176192402
"2-Octenedioic acid",0.788614185865162
"Heparosan-N-sulfate L-iduronate",0.787638455370475
"[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydropyran-2-yl] 6-methylsulfanyl-N-sulfooxy-hexanimidothioate",0.787638455370475
"1-hexadecanoyl-2-(13Z,16Z-docosadienoyl)-glycero-3-phosphoserine",0.786642894657442
"Pip(16:0/20:3(5Z,11Z,14Z)-O(8,9))",0.78561506461091
"[(3S,4R)-4-Alkanoyl-5-oxooxolan-3-yl]methyl phosphate",0.784300495033407
"N-Acetyl-D-glucosamine 6-phosphate",0.783329175858982
"Phosphocreatine",0.78262819710252
"Rhododendrin",0.782163161988947
"Tiron free acid",0.781578815489819
"Dec-9-enoyl-[acyl-carrier protein]",0.779183195638489
"gamma-Butyrolactone",0.777296526508784
"13'-Carboxy-gamma-tocotrienol",0.777088242018655
"Menthol-glucoronide",0.77642775778538
"2-acetamido-2-deoxy-3-O-(4-deoxy-alpha-L-threo-hex-4-enopyranosyluronic acid)-4-O-sulfo-D-galactopyranose",0.77620512046812
"Isovaleric acid",0.776045926894985
"PC(18:1(11Z)/18:2(9Z,11E)+=O(13))",0.775588142425603
"Asparagylproline",0.775575635957637
"7-Hydroxy-3-(thiophen-2-yl)isobenzofuran-1(3H)-one",0.775475783434189
"2,6-Diamino-7-hydroxy-azelaic acid",0.774968927833573
"Ofurace",0.774155743165336
"N2-((tert-Butoxy)carbonyl)-L-asparagine",0.774059053255557
"[(6S,7S,10R)-4,10,11,11-tetramethyl-3-oxo-6-tricyclo[5.3.1.01,5]undec-4-enyl] acetate",0.773764751059878
"Myxochelin A",0.773125623562428
"(3R)-3,5-dihydroxy-3-methylpentanoylcarnitine",0.772410503765319
"1-eicosanoyl-2-(11Z,14Z-eicosadienoyl)-3-docosanoyl-sn-glycerol",0.772398106816358
"Dihydrorhizobitoxine",0.77174916274912
"1-Deoxy-D-altro-heptulose 7-phosphate",0.771590596642934
"2,2',4,4'-Tetrahydroxybenzil",0.771590596642934
"PC(14:0/20:4(5Z,8Z,11Z,14Z))",0.769939286409668
"(2S,3S,4S,5R,6R)-3,4,5-Trihydroxy-6-(5-methyl-2-propan-2-ylcyclohexyl)oxyoxane-2-carboxylic acid",0.769150010093643
"Arginyl-Valine",0.768247405085633
"10-Deacetyl-2-debenzoylbaccatin III",0.768147080738801
"Gitogenin",0.767452686814352
"Scymnol",0.767452686814352
"2,8-Quinolinediol 8-sulfate",0.76717802076534
"2-[(3S,5R,10S,13R,14R,17R)-3-Hydroxy-4,4,10,13,14-pentamethyl-2,3,5,6,7,11,12,15,16,17-decahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methyl-5-methylideneheptanoic acid",0.766835930401002
"O-(13-carboxytridecanoyl)carnitine",0.766096920178023
"1-Pentadecanoyl-3-stearidonoyl-sn-glycerol",0.765598484153929
"Hippeastrine",0.765264089746586
"(3beta,4alpha)-3-(beta-D-Glucopyranosyloxy)-23-oxoolean-12-en-28-oic acid",0.765051060262275
"(2S,4S)-4-amino-2-hydroxy-2-methylpentanedioic acid",0.765044832127271
"PC(P-18:0/20:4(5Z,8Z,11Z,14Z))",0.764324565821381
"PE(18:0/20:4(5Z,8Z,11Z,14Z))",0.763910079442112
"Leucine, N-carboxy-, N-benzyl ester, L-",0.763882858264902
"L-Glutamic acid,N-(1-oxotetradecyl)-(9CI)",0.762237060226182
"(Z)-Ajoene",0.761329798621536
"Leucylproline",0.761202178629866
"Cholylasparagine",0.760979331683073
"[(2R)-1-decanoyloxy-3-phosphonooxypropan-2-yl] 10-methyldodecanoate",0.760979331683073
"Histidylvaline",0.760067076782395
"Phenylacetic Acid",0.759766793368529
"Agaritine",0.759694760449412
"PG(i-14:0/LTE4)",0.759428991444404
"PS(20:4(5Z,8Z,11Z,14Z)/20:5(7Z,9Z,11E,13E,17Z)-3OH(5,6,15))",0.759428991444404
"2,7,8-Trimethyl-2-(beta-carboxyethyl)-6-hydroxychroman",0.756944785512436
"6,7-Dihydropteridine",0.755930014564297
"2-Iodo-6-methoxyphenol",0.755653888964239
"3-Phenylpropionic acid sulfate",0.755417142766645
"2-Mercaptoethanesulfonic acid",0.755402930120701
"PC(18:2(9Z,11E)+=O(13)/20:1(11Z))",0.755034956711492
"1,2-Dihydro-1,1,6-trimethylnaphthalene",0.754301782767538
"Norlinolenic acid",0.754001042393815
"19-Hydroxy-8-O-methyltetrangulol",0.753599591882573
"Obacunone 17-O-beta-D-glucoside",0.752388214993626
"Nicotinic acid",0.751824357515775
"Apo-10'-violaxanthal",0.751375059867852
"Magnosalin",0.751324805340481
"PC(14:0/18:3(6Z,9Z,12Z))",0.751124951376418
"Capryloyl Glycine",0.74922719790385
"Decarbamoylsaxitoxin",0.748503586979018
"N-Palmitoylglycine",0.748309805002604
"7,8-Dihydroneopterin 2'-phosphate",0.74721271973094
"Eugenyl benzoate",0.74660797070573
"Seryltyrosine",0.74660797070573
"DG(13:0/0:0/20:3(8Z,11Z,14Z)-O(5,6))",0.746558713404267
"1-Sinapoyl-2,2'-diferuloylgentiobiose",0.746459821092697
"Altersolanol A",0.745437018436662
"(1R,2R,3S,5R)-2-acetamido-7-(1,2-dihydroxyethyl)-3-hydroxy-6,8-dioxabicyclo[3.2.1]octane-5-carboxylic acid",0.74523464578544
"Gs-441524",0.74523464578544
"PE(18:1(11Z)/18:2(9Z,12Z))",0.745174552748384
"4-Hexylphenol",0.744027750210425
"(Spiro(3H-indole-3,7'(6'H)-(3,) (6)methano(1H)oxepino(4,3-b)pyrrol)-2(1H)-one,) 2'-ethyl-2',3',3'a, 4',8',8'a-hexahydro-1-methoxy-",0.743206657502096
"4-Hydroxy-3-(3-methylbut-2-en-1-yl)benzoic acid",0.742549734133791
"4-O-(beta-L-Arabinofuranosyl-(1->2)-beta-L-arabinofuranosyl-(1->2)-beta-L-arabinofuranosyl)-(2S,4S)-4-hydroxyproline",0.740386279680961
"Linolenic Acid",0.739959923067009
"Dihydrozeatin riboside",0.739905883356041
"SM(d20:1/20:4(6E,8Z,11Z,13E)-2OH(5S,15S))",0.739549766359816
"Sesamolinol 4'-O-b-D-glucosyl (1->6)-O-b-D-glucoside",0.739424625244212
"12-Hydroxyeicosapentaenoic acid",0.737280916940557
"5,7-Di-N-acetyl-pseudaminic acid",0.736103658748602
"Aspartyllysine",0.735955150333526
"MG(0:0/20:5(7Z,9Z,11E,13E,17Z)-3OH(5,6,15)/0:0)",0.735871210062337
"Cordeauxione",0.735748462787339
"6,8a-Seco-6,8a-deoxy-5-oxoavermectin''1a'' aglycone",0.734419581334415
"Bis-gamma-L-glutamyl-L-cystine",0.733405111784831
"Vanillactic acid",0.732926279939077
"Jasmolone glucoside",0.732604629456273
"4-Ethylphenol glucuronide",0.731673186978316
"(4-Methoxybenzyl)thiocarbamic acid 4'-O-(tri-O-acetyl-alpha-L-rhamnopyranoside)",0.731455569513346
"3-Oxotridecanoylcarnitine",0.730682634829716
"N-Acetylasparagine",0.730639920360525
"Dromostanolone tetrahydropyranyl ether",0.730233844312751
"3-Oxobutanoylcarnitine",0.729669391490267
"N-(1-Deoxy-D-fructos-1-yl)amine",0.72935107268681
"Lunamarine",0.728980480864049
"9-Hydroxy-4-methoxypsoralen 9-glucoside",0.728531783182513
"4-Hydroxycitrulline",0.728190643827442
"3-Hydroxy-5E,8E-tetradecadiencarnitine",0.727736085681745
"a-L-Arabinofuranosyl-(1->3)-[a-L-arabinofuranosyl-(1r5)]-L-arabinose",0.72622633962361
"N-(13-Methyltetradecyl)acetamide",0.725854588082549
"Hydroxytetradecenoylcarnitine (C14:1-OH)",0.725588441020467
"N-Acetyl-serylaspartic acid",0.725444049952104
"Sitagliptin",0.724510131466739
"R-95913",0.723866873018362
"Saxitoxin",0.723141358613177
"Albizziin",0.72286023568515
"3-tert-Butyl-5-methylpyrocatechol",0.72157977587636
"FA 20:2 (Eicosadienoic acid)",0.721444877854548
"Histidylmethionine",0.72136508622721
"Plakortic Acid",0.719812310256857
"21-Acetoxy-11beta,17-dihydroxy-6alpha-methylpregn-4-ene-3,20-dione",0.716889639569668
"4,4'-(Diphenylethenylidene)bis[N,N-dimethylbenzenamine]",0.716889639569668
"N-(5-{3-[(5-Amino-pentyl)-hydroxy-carbamoyl]-propionylamino}-pentyl)-N-hydroxy-succinamic acid",0.716889639569668
"3,5-Di-tert-butyl-4-hydroxybenzoic acid",0.71682919830409
"Senkyunolide A",0.716566642821116
"Lysylvaline",0.714964280609029
"N1,N12-Diacetylspermine",0.714540275213562
"4H-Cyclopenta(def)chrysene",0.713209930262597
"3,6,9,12,15,18,21-Heptaoxatricosane-1,23-diol",0.71249494494015
"Pyridaphenthion",0.712012293975787
"(-)-Methcathinone",0.711797441954481
"Bis-gamma-glutamylamine",0.71109958946458
"1-Methyl-4-(1-methyl-2-propenyl)-benzene",0.710961156769675
"Ser-Pro",0.710732384710961
"2,3',4,6-Tetrahydroxybenzophenone",0.710654231712424
"Glycerophosphoglycerol",0.710654231712424
"Tetradecadienoylcarnitine (C14:2)",0.710596954507381
"Corchorusoside E",0.710135237245334
"PGP(i-12:0/6 keto-PGF1alpha)",0.710135237245334
"O-beta-D-Xyloxylzeatin",0.708744205621342
"1-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycero-3-phosphocholine",0.707962505987668
